country,year,climate_count,health_count,intersection_count
HND,1979,0,5,0
HND,1982,0,2,0
HND,1985,0,2,0
HND,1986,0,1,0
HND,1991,0,1,0
HND,1994,1,1,0
HND,1995,0,3,0
HND,1996,0,1,0
HND,1998,0,2,0
HND,2000,2,1,0
HND,2001,1,7,0
HND,2002,0,1,0
HND,2003,0,2,0
HND,2004,0,1,0
HND,2007,0,1,0
HND,2010,2,2,0
HND,2011,1,0,0
HND,2012,1,1,0
HND,2013,0,11,0
HND,2014,0,4,0
HND,2016,7,2,0
HND,2017,2,2,0
HND,2018,2,0,0
HND,2019,7,1,2
HRV,2000,0,1,0
HRV,2004,1,2,1
HRV,2007,3,0,0
HRV,2008,1,5,0
HRV,2009,0,1,0
HRV,2010,1,0,0
HRV,2011,4,1,1
HRV,2012,0,6,0
HRV,2013,0,2,0
HRV,2014,3,6,0
HRV,2015,5,0,0
HRV,2016,2,0,0
HRV,2017,2,0,0
HRV,2018,5,1,1
HRV,2019,3,0,0
HTI,1959,0,3,0
HTI,1960,0,4,0
HTI,1961,0,5,0
HTI,1962,0,1,0
HTI,1963,0,2,0
HTI,1965,0,3,0
HTI,1966,0,3,0
HTI,1968,0,3,0
HTI,1970,0,3,0
HTI,1972,0,1,0
HTI,1973,0,1,0
HTI,1977,0,1,0
HTI,1978,0,1,0
HTI,1979,0,4,0
HTI,1980,0,3,0
HTI,1981,0,1,0
HTI,1982,0,1,0
HTI,1984,0,2,0
HTI,1985,0,1,0
HTI,1987,0,1,0
HTI,1991,0,2,0
HTI,1992,0,2,0
HTI,1993,0,1,0
HTI,1994,0,4,0
HTI,1995,0,2,0
HTI,1996,0,2,0
HTI,1998,0,4,0
HTI,2001,0,3,0
HTI,2002,0,2,0
HTI,2003,0,2,0
HTI,2005,0,1,0
HTI,2006,0,1,0
HTI,2007,0,2,0
HTI,2008,1,1,1
HTI,2009,1,1,0
HTI,2010,1,2,0
HTI,2011,1,2,0
HTI,2012,1,1,0
HTI,2013,0,12,0
HTI,2014,0,14,0
HTI,2015,2,3,0
HTI,2016,1,8,2
HTI,2017,7,3,0
HTI,2018,5,1,0
HTI,2019,0,3,0
HUN,1960,0,1,0
HUN,1964,0,1,0
HUN,1983,0,1,0
HUN,1987,0,1,0
HUN,1999,0,1,0
HUN,2000,0,1,0
HUN,2002,0,2,0
HUN,2007,3,0,0
HUN,2008,2,1,1
HUN,2009,3,0,0
HUN,2010,3,0,0
HUN,2011,0,5,0
HUN,2012,0,2,0
HUN,2013,1,1,0
HUN,2014,10,0,0
HUN,2015,5,0,0
IDN,1959,0,4,0
IDN,1967,0,2,0
IDN,1968,0,1,0
IDN,1970,0,3,0
IDN,1971,0,1,0
IDN,1984,0,4,0
IDN,1985,0,1,0
IDN,1987,0,3,0
IDN,1988,1,1,0
IDN,1989,0,1,0
IDN,1990,0,1,0
IDN,1992,0,2,0
IDN,1995,0,2,0
IDN,1997,0,1,0
IDN,1999,0,1,0
IDN,2000,0,1,0
IDN,2005,0,1,0
IDN,2006,0,2,0
IDN,2007,13,0,0
IDN,2008,8,0,0
IDN,2009,5,1,0
IDN,2010,4,0,0
IDN,2011,5,0,0
IDN,2012,1,0,0
IDN,2013,1,0,0
IDN,2014,3,1,0
IDN,2015,4,1,0
IDN,2016,4,0,0
IDN,2017,2,0,0
IDN,2018,2,0,0
IDN,2019,0,4,0
IND,1959,0,1,0
IND,1960,0,1,0
IND,1963,0,1,0
IND,1964,0,1,0
IND,1965,0,1,0
IND,1971,0,1,0
IND,1972,0,1,0
IND,1974,0,1,0
IND,1977,0,1,0
IND,1979,0,1,0
IND,1981,0,2,0
IND,1983,0,1,0
IND,1984,0,1,0
IND,1988,0,3,0
IND,1993,0,3,0
IND,1994,0,1,0
IND,1995,0,2,0
IND,1996,0,2,0
IND,1997,1,0,0
IND,1999,0,1,0
IND,2001,1,2,0
IND,2002,1,0,0
IND,2003,2,5,0
IND,2004,0,2,0
IND,2005,0,2,0
IND,2006,0,4,0
IND,2007,9,3,0
IND,2008,5,1,0
IND,2009,9,1,0
IND,2010,3,2,2
IND,2011,0,1,0
IND,2012,1,2,0
IND,2013,2,2,0
IND,2014,3,2,2
IND,2015,1,6,0
IND,2016,4,1,0
IND,2017,3,1,0
IND,2018,4,3,0
IND,2019,3,2,0
IRL,1969,0,1,0
IRL,1971,0,2,0
IRL,1976,0,1,0
IRL,1980,0,1,0
IRL,1981,0,2,0
IRL,1982,0,2,0
IRL,1983,0,2,0
IRL,1984,0,4,0
IRL,1985,0,4,0
IRL,1986,0,3,0
IRL,1987,0,1,0
IRL,1989,0,2,0
IRL,1991,1,1,0
IRL,1992,0,1,0
IRL,1993,1,1,0
IRL,1995,0,1,0
IRL,1996,0,2,0
IRL,1997,0,2,0
IRL,1999,1,1,0
IRL,2000,0,2,0
IRL,2001,1,1,0
IRL,2002,0,5,0
IRL,2003,0,1,0
IRL,2006,1,1,0
IRL,2007,2,1,0
IRL,2008,2,0,0
IRL,2009,3,1,0
IRL,2010,1,3,0
IRL,2011,2,1,0
IRL,2012,2,2,1
IRL,2013,3,9,6
IRL,2014,1,6,2
IRL,2015,0,2,0
IRL,2016,1,1,0
IRL,2017,4,0,0
IRL,2018,4,2,0
IRL,2019,8,4,2
IRN,1962,0,2,0
IRN,1964,0,3,0
IRN,1965,0,2,0
IRN,1966,0,2,0
IRN,1967,0,1,0
IRN,1968,0,2,0
IRN,1969,0,3,0
IRN,1977,0,2,0
IRN,1979,0,1,0
IRN,1982,0,4,0
IRN,1983,0,1,0
IRN,1988,0,1,0
IRN,1989,0,1,0
IRN,1994,0,1,0
IRN,1998,0,2,0
IRN,2000,0,1,0
IRN,2001,0,1,0
IRN,2005,0,1,0
IRN,2007,0,2,0
IRN,2010,1,0,0
IRN,2013,0,1,0
IRN,2014,0,1,0
IRN,2018,0,1,0
IRQ,1959,0,1,0
IRQ,1962,0,3,0
IRQ,1964,0,1,0
IRQ,1968,0,1,0
IRQ,1969,0,1,0
IRQ,1977,0,1,0
IRQ,1981,0,1,0
IRQ,1990,0,1,0
IRQ,1991,0,4,0
IRQ,1992,0,1,0
IRQ,1993,0,8,0
IRQ,1994,0,4,0
IRQ,1995,0,1,0
IRQ,1996,0,3,0
IRQ,1997,0,4,0
IRQ,1998,0,1,0
IRQ,1999,0,6,0
IRQ,2003,0,1,0
IRQ,2004,0,1,0
IRQ,2005,0,1,0
IRQ,2007,0,1,0
IRQ,2011,0,1,0
IRQ,2012,0,1,0
IRQ,2013,3,2,0
IRQ,2014,0,1,0
IRQ,2015,0,3,0
IRQ,2016,0,1,0
IRQ,2017,0,1,0
IRQ,2019,1,3,0
ISL,1959,0,2,0
ISL,1968,0,1,0
ISL,1969,0,2,0
ISL,1975,0,1,0
ISL,1978,0,1,0
ISL,1982,0,1,0
ISL,1986,0,2,0
ISL,1988,1,1,0
ISL,1989,2,1,0
ISL,1990,2,3,0
ISL,1992,0,2,0
ISL,1994,0,2,0
ISL,1995,2,0,0
ISL,1996,0,2,0
ISL,1997,0,1,0
ISL,1998,7,1,0
ISL,2000,0,3,0
ISL,2001,2,1,0
ISL,2002,1,1,0
ISL,2006,3,3,2
ISL,2007,14,2,2
ISL,2008,5,0,0
ISL,2009,4,0,0
ISL,2010,3,0,0
ISL,2011,7,3,5
ISL,2012,2,1,0
ISL,2013,4,2,0
ISL,2014,8,2,0
ISL,2015,6,1,1
ISL,2016,3,1,0
ISL,2017,8,3,0
ISL,2018,8,1,0
ISL,2019,11,6,4
ISR,1959,0,2,0
ISR,1960,0,3,0
ISR,1961,0,1,0
ISR,1963,0,2,0
ISR,1964,0,5,0
ISR,1965,0,2,0
ISR,1966,0,3,0
ISR,1970,0,2,0
ISR,1974,0,1,0
ISR,1975,0,4,0
ISR,1980,0,1,0
ISR,1981,0,1,0
ISR,1984,0,4,0
ISR,1985,0,4,0
ISR,1986,0,1,0
ISR,1990,0,1,0
ISR,1991,0,3,0
ISR,1994,0,3,0
ISR,1996,0,1,0
ISR,1997,0,2,0
ISR,1998,0,1,0
ISR,1999,0,2,0
ISR,2000,0,2,0
ISR,2004,0,1,0
ISR,2005,0,1,0
ISR,2008,1,1,0
ISR,2014,0,2,0
ISR,2015,0,1,0
ISR,2016,1,2,1
ISR,2017,0,3,0
ISR,2018,0,1,0
ITA,1959,0,1,0
ITA,1966,0,1,0
ITA,1968,0,1,0
ITA,1977,0,2,0
ITA,1978,0,1,0
ITA,1981,0,2,0
ITA,1982,0,1,0
ITA,1983,0,2,0
ITA,1985,0,2,0
ITA,1987,0,1,0
ITA,1988,0,1,0
ITA,1989,0,1,0
ITA,1992,0,5,0
ITA,1996,0,1,0
ITA,2000,0,1,0
ITA,2001,0,4,0
ITA,2002,0,2,0
ITA,2003,0,4,0
ITA,2004,0,2,0
ITA,2005,0,1,0
ITA,2006,0,1,0
ITA,2007,5,0,0
ITA,2008,4,0,0
ITA,2009,4,0,0
ITA,2010,1,0,0
ITA,2011,0,2,0
ITA,2012,3,1,0
ITA,2013,0,2,0
ITA,2014,1,0,0
ITA,2015,1,0,0
ITA,2016,1,2,1
ITA,2017,3,0,0
ITA,2018,1,0,0
ITA,2019,8,0,0
JAM,1962,0,5,0
JAM,1964,0,3,0
JAM,1968,0,3,0
JAM,1969,0,2,0
JAM,1971,0,2,0
JAM,1972,0,2,0
JAM,1973,0,2,0
JAM,1975,0,1,0
JAM,1977,0,1,0
JAM,1979,0,1,0
JAM,1980,1,1,0
JAM,1981,0,3,0
JAM,1982,0,2,0
JAM,1986,0,1,0
JAM,1989,0,3,0
JAM,1991,0,2,0
JAM,1992,0,1,0
JAM,1993,0,1,0
JAM,1994,0,3,0
JAM,1995,0,2,0
JAM,1996,0,1,0
JAM,1997,0,1,0
JAM,2000,0,1,0
JAM,2001,0,3,0
JAM,2002,1,3,0
JAM,2003,0,1,0
JAM,2004,2,1,0
JAM,2005,4,4,0
JAM,2006,0,1,0
JAM,2007,8,6,3
JAM,2008,3,1,1
JAM,2009,14,3,0
JAM,2010,7,1,1
JAM,2011,10,9,1
JAM,2012,1,6,1
JAM,2013,2,3,0
JAM,2014,7,7,0
JAM,2015,3,1,0
JAM,2016,5,5,1
JAM,2017,8,6,0
JAM,2018,5,4,0
JAM,2019,6,0,0
JOR,1962,0,1,0
JOR,1963,0,1,0
JOR,1976,0,1,0
JOR,1980,0,1,0
JOR,1981,0,1,0
JOR,1985,0,1,0
JOR,1987,0,1,0
JOR,1991,0,1,0
JOR,1992,0,2,0
JOR,1993,0,1,0
JOR,1994,0,1,0
JOR,1997,0,2,0
JOR,1999,0,2,0
JOR,2000,0,1,0
JOR,2002,0,3,0
JOR,2007,1,1,1
JOR,2008,1,1,0
JOR,2009,1,1,1
JOR,2013,0,1,0
JOR,2017,0,1,0
JOR,2019,1,0,0
JPN,1959,0,1,0
JPN,1963,0,1,0
JPN,1966,0,2,0
JPN,1967,0,1,0
JPN,1978,1,0,0
JPN,1979,0,3,0
JPN,1980,0,1,0
JPN,1981,0,1,0
JPN,1982,0,1,0
JPN,1984,0,1,0
JPN,1985,0,1,0
JPN,1989,3,7,1
JPN,1990,2,1,0
JPN,1991,2,0,0
JPN,1995,1,3,1
JPN,1996,2,2,0
JPN,1997,3,0,0
JPN,1998,0,1,0
JPN,1999,1,2,0
JPN,2000,2,5,0
JPN,2003,1,4,0
JPN,2004,1,0,0
JPN,2005,0,2,0
JPN,2006,0,4,0
JPN,2007,9,0,0
JPN,2008,2,1,0
JPN,2009,5,2,0
JPN,2010,4,9,0
JPN,2011,1,2,1
JPN,2012,2,0,0
JPN,2013,0,10,0
JPN,2014,0,4,0
JPN,2015,0,6,0
JPN,2016,1,0,0
JPN,2017,0,1,0
JPN,2018,0,1,0
JPN,2019,0,1,0
KAZ,1992,0,1,0
KAZ,1993,0,1,0
KAZ,1997,0,3,0
KAZ,2000,1,0,0
KAZ,2002,0,1,0
KAZ,2003,0,2,0
KAZ,2004,0,2,0
KAZ,2005,0,1,0
KAZ,2006,0,1,0
KAZ,2007,1,0,0
KAZ,2008,1,0,0
KAZ,2009,0,1,0
KAZ,2013,4,0,0
KAZ,2014,3,0,0
KAZ,2016,3,0,0
KAZ,2017,2,0,0
KAZ,2018,1,1,0
KAZ,2019,1,2,0
KEN,1970,0,2,0
KEN,1972,0,2,0
KEN,1973,0,1,0
KEN,1980,0,2,0
KEN,1982,2,0,0
KEN,1983,0,2,0
KEN,1984,0,2,0
KEN,1985,0,4,0
KEN,1986,0,2,0
KEN,1987,0,1,0
KEN,1988,0,2,0
KEN,1993,0,1,0
KEN,1994,1,2,0
KEN,1995,0,1,0
KEN,1996,0,1,0
KEN,1997,0,1,0
KEN,1999,0,5,0
KEN,2000,0,8,0
KEN,2001,0,3,0
KEN,2002,0,3,0
KEN,2003,0,5,0
KEN,2004,0,3,0
KEN,2005,0,1,0
KEN,2007,2,0,0
KEN,2008,2,0,0
KEN,2009,5,1,0
KEN,2010,4,4,2
KEN,2011,3,0,0
KEN,2012,2,3,0
KEN,2014,3,10,1
KEN,2015,6,0,0
KEN,2016,2,3,0
KEN,2017,5,3,2
KEN,2019,8,5,1
KGZ,1994,0,2,0
KGZ,1995,0,1,0
KGZ,1997,0,1,0
KGZ,2000,1,1,1
KGZ,2003,0,1,0
KGZ,2005,1,1,0
KGZ,2006,1,2,0
KGZ,2008,1,0,0
KGZ,2009,1,1,0
KGZ,2010,2,0,0
KGZ,2011,1,2,0
KGZ,2012,2,0,0
KGZ,2013,3,2,0
KGZ,2014,7,0,0
KGZ,2015,2,0,0
KGZ,2016,6,1,1
KGZ,2017,4,1,0
KGZ,2018,3,1,0
KGZ,2019,3,3,0
KHM,1960,0,1,0
KHM,1968,0,2,0
KHM,1969,0,1,0
KHM,1973,0,2,0
KHM,1974,0,1,0
KHM,1975,0,1,0
KHM,1976,0,2,0
KHM,1977,0,9,0
KHM,1981,0,1,0
KHM,1985,0,8,0
KHM,1986,0,8,0
KHM,1987,0,2,0
KHM,1988,0,1,0
KHM,1991,1,0,0
KHM,1995,0,1,0
KHM,1996,0,2,0
KHM,1999,0,1,0
KHM,2001,0,3,0
KHM,2002,6,2,1
KHM,2004,0,2,0
KHM,2005,0,5,0
KHM,2006,0,1,0
KHM,2007,9,2,1
KHM,2008,20,0,0
KHM,2009,21,0,0
KHM,2010,10,3,0
KHM,2011,16,2,0
KHM,2012,6,0,0
KHM,2013,2,2,0
KHM,2014,16,2,0
KHM,2015,7,0,0
KHM,2016,4,2,0
KHM,2017,7,1,3
KHM,2018,5,0,0
KHM,2019,4,3,0
KIR,2003,5,0,0
KIR,2004,4,3,2
KIR,2005,4,0,0
KIR,2006,3,3,0
KIR,2007,5,1,0
KIR,2008,29,0,0
KIR,2009,18,0,0
KIR,2010,18,3,3
KIR,2011,13,1,0
KIR,2012,12,2,0
KIR,2013,13,1,0
KIR,2014,19,7,2
KIR,2015,27,3,1
KIR,2016,10,4,2
KIR,2017,4,3,0
KIR,2018,5,3,0
KIR,2019,6,3,0
KNA,1987,0,3,0
KNA,1990,1,7,0
KNA,1991,0,3,0
KNA,1992,2,6,0
KNA,1993,0,2,0
KNA,1994,0,1,0
KNA,1995,0,1,0
KNA,1997,0,1,0
KNA,1998,0,2,0
KNA,1999,0,1,0
KNA,2000,0,2,0
KNA,2001,0,6,0
KNA,2002,0,4,0
KNA,2003,0,1,0
KNA,2004,0,9,0
KNA,2005,0,3,0
KNA,2006,1,1,0
KNA,2007,6,4,0
KNA,2008,5,5,2
KNA,2009,9,11,0
KNA,2010,2,9,0
KNA,2011,4,16,0
KNA,2012,6,11,1
KNA,2013,3,30,2
KNA,2014,8,12,0
KNA,2015,7,12,1
KNA,2016,1,8,0
KNA,2017,13,3,0
KNA,2018,10,13,5
KNA,2019,8,7,0
KOR,1992,0,1,0
KOR,1993,1,0,0
KOR,1996,1,0,0
KOR,1997,1,1,0
KOR,1998,1,2,0
KOR,1999,0,5,0
KOR,2003,0,5,0
KOR,2004,0,4,0
KOR,2005,0,6,0
KOR,2006,0,1,0
KOR,2007,2,0,0
KOR,2008,8,0,0
KOR,2009,9,0,0
KOR,2010,1,4,0
KOR,2011,5,0,0
KOR,2012,1,1,1
KOR,2013,3,0,0
KOR,2014,3,0,0
KOR,2015,5,5,2
KOR,2016,4,2,1
KOR,2017,1,0,0
KOR,2018,3,0,0
KOR,2019,1,1,0
KWT,1963,0,1,0
KWT,1964,0,1,0
KWT,1967,0,1,0
KWT,1968,0,1,0
KWT,1969,0,1,0
KWT,1971,0,2,0
KWT,1977,0,2,0
KWT,1978,0,1,0
KWT,1984,0,1,0
KWT,1986,0,1,0
KWT,1988,0,1,0
KWT,1992,0,2,0
KWT,1998,0,1,0
KWT,2000,0,4,0
KWT,2001,0,1,0
KWT,2002,0,3,0
KWT,2003,0,2,0
KWT,2004,0,3,0
KWT,2005,0,1,0
KWT,2006,0,2,0
KWT,2007,1,4,0
KWT,2008,2,4,0
KWT,2009,3,3,0
KWT,2010,2,3,0
KWT,2011,1,3,0
KWT,2012,1,2,2
KWT,2014,2,1,0
KWT,2015,0,1,0
KWT,2016,2,0,0
KWT,2017,4,0,0
KWT,2018,2,2,1
LAO,1959,0,1,0
LAO,1961,0,1,0
LAO,1962,0,1,0
LAO,1964,0,2,0
LAO,1967,0,1,0
LAO,1974,0,1,0
LAO,1979,0,1,0
LAO,1985,0,1,0
LAO,1987,0,1,0
LAO,1989,0,1,0
LAO,1991,0,1,0
LAO,1992,1,0,0
LAO,1998,0,1,0
LAO,2000,0,1,0
LAO,2003,1,2,1
LAO,2004,1,1,1
LAO,2006,0,1,0
LAO,2007,5,1,0
LAO,2008,4,0,0
LAO,2009,7,0,0
LAO,2012,2,0,0
LAO,2013,0,1,0
LAO,2014,0,3,0
LAO,2015,4,1,0
LAO,2016,5,0,0
LAO,2018,4,1,0
LAO,2019,10,2,0
LBN,1959,0,3,0
LBN,1960,0,1,0
LBN,1961,0,1,0
LBN,1962,0,1,0
LBN,1965,0,1,0
LBN,1967,0,1,0
LBN,1968,0,1,0
LBN,1976,0,1,0
LBN,1981,0,3,0
LBN,1983,0,1,0
LBN,1990,0,1,0
LBN,1996,0,1,0
LBN,1997,0,1,0
LBN,2000,0,1,0
LBN,2002,0,1,0
LBN,2005,0,1,0
LBN,2008,2,1,0
LBN,2009,0,1,0
LBN,2010,0,1,0
LBN,2011,0,1,0
LBN,2014,0,1,0
LBN,2016,1,0,0
LBN,2017,0,1,0
LBN,2019,1,0,0
LBR,1961,0,1,0
LBR,1962,0,2,0
LBR,1964,0,2,0
LBR,1965,0,1,0
LBR,1967,0,1,0
LBR,1972,0,3,0
LBR,1973,0,3,0
LBR,1974,0,3,0
LBR,1976,0,1,0
LBR,1978,0,1,0
LBR,1979,0,1,0
LBR,1980,0,1,0
LBR,1981,0,1,0
LBR,1982,0,2,0
LBR,1983,0,1,0
LBR,1984,0,2,0
LBR,1986,0,1,0
LBR,1987,0,6,0
LBR,1989,3,0,0
LBR,1990,0,1,0
LBR,1992,1,0,0
LBR,1996,0,2,0
LBR,1999,0,2,0
LBR,2000,0,13,0
LBR,2001,0,4,0
LBR,2002,0,5,0
LBR,2003,0,2,0
LBR,2004,0,1,0
LBR,2006,0,6,0
LBR,2007,2,5,0
LBR,2008,1,4,0
LBR,2009,4,0,0
LBR,2011,0,5,0
LBR,2012,0,2,0
LBR,2013,0,1,0
LBR,2014,3,19,0
LBR,2015,0,6,0
LBR,2016,2,0,0
LBR,2017,1,2,0
LBR,2018,0,3,0
LBR,2019,1,0,0
LBY,1959,0,1,0
LBY,1960,0,2,0
LBY,1961,0,2,0
LBY,1962,0,1,0
LBY,1965,0,1,0
LBY,1967,0,3,0
LBY,1977,0,1,0
LBY,1980,0,1,0
LBY,1982,0,1,0
LBY,1983,0,1,0
LBY,1988,0,1,0
LBY,1989,1,2,1
LBY,1990,0,2,0
LBY,1992,0,5,0
LBY,1993,0,1,0
LBY,1998,0,2,0
LBY,1999,0,4,0
LBY,2000,0,7,0
LBY,2001,0,3,0
LBY,2005,0,1,0
LBY,2006,0,1,0
LBY,2007,0,3,0
LBY,2008,4,0,0
LBY,2009,1,1,1
LBY,2011,0,1,0
LBY,2012,0,1,0
LBY,2015,1,0,0
LCA,1982,0,1,0
LCA,1984,0,3,0
LCA,1987,0,2,0
LCA,1990,0,2,0
LCA,1991,0,1,0
LCA,1994,0,1,0
LCA,1995,1,2,0
LCA,1997,0,1,0
LCA,1999,0,1,0
LCA,2000,0,5,0
LCA,2001,0,8,0
LCA,2002,0,2,0
LCA,2003,0,1,0
LCA,2004,0,1,0
LCA,2005,0,2,0
LCA,2006,6,5,0
LCA,2007,10,10,0
LCA,2008,7,14,2
LCA,2009,12,3,0
LCA,2010,14,6,5
LCA,2011,11,7,0
LCA,2012,10,1,0
LCA,2013,4,5,1
LCA,2014,1,1,0
LCA,2015,2,1,0
LCA,2016,3,2,0
LCA,2017,3,1,0
LCA,2018,1,6,1
LCA,2019,5,1,0
LIE,2007,2,0,0
LIE,2008,2,0,0
LIE,2009,2,0,0
LIE,2010,1,0,0
LIE,2015,0,1,0
LIE,2017,3,0,0
LIE,2018,2,0,0
LIE,2019,1,0,0
LKA,1959,0,1,0
LKA,1960,0,1,0
LKA,1961,0,1,0
LKA,1965,0,1,0
LKA,1966,0,2,0
LKA,1969,0,1,0
LKA,1976,0,2,0
LKA,1977,0,2,0
LKA,1979,0,1,0
LKA,1980,0,3,0
LKA,1989,0,1,0
LKA,1991,0,2,0
LKA,1992,1,0,0
LKA,1993,0,2,0
LKA,1994,0,1,0
LKA,1997,0,3,0
LKA,1998,0,5,0
LKA,1999,0,2,0
LKA,2000,0,2,0
LKA,2001,0,1,0
LKA,2003,0,1,0
LKA,2004,0,1,0
LKA,2005,0,10,0
LKA,2006,0,1,0
LKA,2007,0,3,0
LKA,2008,4,0,0
LKA,2009,3,0,0
LKA,2010,2,0,0
LKA,2011,2,0,0
LKA,2012,3,2,0
LKA,2013,0,2,0
LKA,2014,1,1,0
LKA,2015,0,1,0
LKA,2016,1,0,0
LKA,2017,1,0,0
LKA,2018,4,0,0
LKA,2019,5,0,0
LSO,1973,0,2,0
LSO,1974,0,1,0
LSO,1975,0,1,0
LSO,1976,0,3,0
LSO,1977,0,1,0
LSO,1978,0,3,0
LSO,1979,0,2,0
LSO,1980,0,1,0
LSO,1984,0,1,0
LSO,1986,0,2,0
LSO,1987,0,2,0
LSO,1988,0,1,0
LSO,1989,0,3,0
LSO,1993,0,1,0
LSO,1995,0,5,0
LSO,1996,0,1,0
LSO,1997,0,1,0
LSO,1999,0,5,0
LSO,2000,0,3,0
LSO,2001,0,3,0
LSO,2002,0,4,0
LSO,2003,0,3,0
LSO,2004,0,6,0
LSO,2005,0,1,0
LSO,2006,0,2,0
LSO,2007,11,1,0
LSO,2008,2,1,0
LSO,2009,7,0,0
LSO,2010,5,0,0
LSO,2011,1,0,0
LSO,2012,2,1,0
LSO,2013,1,2,0
LSO,2014,9,6,0
LSO,2015,5,5,2
LSO,2016,5,2,1
LSO,2017,2,2,0
LSO,2018,1,0,0
LSO,2019,7,1,1
LTU,1995,0,2,0
LTU,1997,2,0,0
LTU,1998,3,0,0
LTU,1999,0,1,0
LTU,2000,0,2,0
LTU,2003,0,1,0
LTU,2004,0,2,0
LTU,2005,1,0,0
LTU,2006,1,1,0
LTU,2007,7,1,0
LTU,2009,5,0,0
LTU,2010,1,0,0
LTU,2011,1,0,0
LTU,2016,1,0,0
LTU,2018,1,0,0
LTU,2019,4,0,0
LUX,1973,0,1,0
LUX,1977,0,1,0
LUX,1982,0,2,0
LUX,1985,0,1,0
LUX,1988,0,2,0
LUX,1989,1,0,0
LUX,1990,2,2,0
LUX,1992,1,0,0
LUX,1993,0,1,0
LUX,1994,0,3,0
LUX,1995,1,3,1
LUX,1996,0,1,0
LUX,1997,2,1,0
LUX,1998,2,2,0
LUX,1999,0,2,0
LUX,2002,0,1,0
LUX,2003,0,2,0
LUX,2004,0,1,0
LUX,2005,0,2,0
LUX,2006,0,1,0
LUX,2007,4,0,0
LUX,2008,5,3,0
LUX,2009,10,1,0
LUX,2010,0,1,0
LUX,2011,8,5,2
LUX,2012,6,0,0
LUX,2013,3,0,0
LUX,2014,4,3,0
LUX,2015,3,0,0
LUX,2016,4,2,0
LUX,2017,5,5,0
LUX,2018,4,1,0
LUX,2019,13,1,0
LVA,1995,0,1,0
LVA,2002,1,3,1
LVA,2003,2,6,2
LVA,2005,2,5,0
LVA,2006,0,6,0
LVA,2007,1,1,0
LVA,2008,8,1,1
LVA,2009,2,0,0
LVA,2010,5,0,0
LVA,2011,4,2,0
LVA,2012,0,1,0
LVA,2014,2,1,1
LVA,2015,3,0,0
LVA,2016,3,0,0
LVA,2017,3,0,0
LVA,2019,8,2,0
MAR,1960,0,1,0
MAR,1961,0,1,0
MAR,1966,0,1,0
MAR,1977,0,1,0
MAR,1978,0,1,0
MAR,1979,0,2,0
MAR,1980,0,1,0
MAR,1985,0,1,0
MAR,1990,0,1,0
MAR,1991,0,1,0
MAR,1993,0,2,0
MAR,1994,0,1,0
MAR,1996,0,2,0
MAR,1997,0,1,0
MAR,2000,0,4,0
MAR,2001,1,2,0
MAR,2002,0,2,0
MAR,2004,0,1,0
MAR,2005,0,2,0
MAR,2006,0,1,0
MAR,2007,1,1,0
MAR,2008,1,0,0
MAR,2009,5,0,0
MAR,2010,1,0,0
MAR,2011,1,1,0
MAR,2013,0,1,0
MAR,2014,1,0,0
MAR,2015,9,0,0
MAR,2016,5,1,0
MAR,2017,8,0,0
MAR,2018,4,0,0
MAR,2019,3,0,0
MCO,1995,0,1,0
MCO,1996,0,1,0
MCO,1998,0,2,0
MCO,2001,0,1,0
MCO,2002,0,2,0
MCO,2003,0,2,0
MCO,2004,0,3,0
MCO,2005,0,5,0
MCO,2006,2,4,0
MCO,2007,5,3,0
MCO,2008,8,6,3
MCO,2009,10,5,2
MCO,2010,0,3,0
MCO,2011,2,1,0
MCO,2012,1,3,0
MCO,2013,5,7,0
MCO,2014,3,1,0
MCO,2015,6,4,1
MCO,2016,5,1,1
MCO,2017,3,2,0
MCO,2018,7,2,0
MCO,2019,11,6,2
MDA,2007,2,0,0
MDA,2008,2,0,0
MDA,2009,7,1,1
MDA,2010,2,1,0
MDA,2011,1,1,1
MDA,2012,1,0,0
MDA,2014,0,1,0
MDA,2015,4,0,0
MDA,2016,2,0,0
MDA,2017,1,0,0
MDA,2018,1,0,0
MDA,2019,3,0,0
MDG,1962,0,4,0
MDG,1963,0,5,0
MDG,1964,0,1,0
MDG,1968,0,2,0
MDG,1976,0,2,0
MDG,1985,0,2,0
MDG,1990,0,1,0
MDG,1991,0,2,0
MDG,1992,0,1,0
MDG,1995,0,1,0
MDG,1996,0,2,0
MDG,1997,2,1,0
MDG,1998,0,4,0
MDG,2000,0,1,0
MDG,2001,0,2,0
MDG,2002,0,1,0
MDG,2004,0,1,0
MDG,2005,0,1,0
MDG,2006,0,3,0
MDG,2007,8,1,2
MDG,2008,4,5,2
MDG,2009,2,1,0
MDG,2013,0,1,0
MDG,2014,7,4,0
MDG,2015,7,3,0
MDG,2016,3,4,0
MDG,2017,2,12,0
MDG,2018,3,5,1
MDG,2019,9,5,0
MDV,1968,0,2,0
MDV,1969,0,2,0
MDV,1979,0,1,0
MDV,1980,0,1,0
MDV,1984,0,2,0
MDV,1986,0,1,0
MDV,1988,1,0,0
MDV,1989,1,0,0
MDV,1990,7,5,0
MDV,1991,2,0,0
MDV,1992,1,0,0
MDV,1993,0,1,0
MDV,1994,0,2,0
MDV,1996,1,1,0
MDV,1997,7,0,0
MDV,1998,7,0,0
MDV,1999,2,0,0
MDV,2000,1,1,0
MDV,2001,1,2,0
MDV,2002,1,0,0
